ExperimentNumber,ColonyID,Size,MinorAxisLength,Eccentricity,MeanIntensity,Radius,Type
1,98,36,5.17269473197937,0.82084193895993,0.649992208196977,3.38513750128654,3
1,99,45,5.9415141078818,0.798703015614629,0.71207729468599,3.78469878303024,3
1,100,36,6.01067210390867,0.641759619797385,0.689769362630513,3.38513750128654,3
1,101,32,6.08827607396882,0.463215566153198,0.637403576437588,3.19153824321146,3
1,102,81,8.11773292982483,0.774642700820274,0.681713504060395,5.07770625192981,3
1,103,69,8.2067517582915,0.653662268039443,0.681667581356587,4.6865106579076,3
1,104,91,8.83039935579578,0.750998791408995,0.65803060894225,5.38202560777306,3
1,105,28,5.54266077217199,0.552089626478368,0.673612502504508,2.98541066072092,3
1,106,67,7.04959023024185,0.825644339875129,0.693161122856963,4.61809077155419,3
1,107,23,4.50286290579698,0.746432796230764,0.655649734739923,2.705758189903,3
1,108,94,8.83071097276353,0.764805070692325,0.650398376652442,5.47002095985713,3
1,109,53,7.76119851189175,0.491684826181544,0.590939162190055,4.10736216661508,3
1,110,48,7.37544678266881,0.495393562165886,0.657637914913511,3.90882009522336,3
1,111,62,7.33392677166782,0.744496895547434,0.667420712120527,4.44243322329048,3
1,112,50,6.5910856669503,0.740338589161698,0.71929873772791,3.98942280401433,3
1,113,42,6.34217813364139,0.678772464397887,0.610933012756295,3.65636639571573,3
1,114,123,11.7786936532409,0.481086516403894,0.671318943203458,6.25716517287232,3
1,115,16,4.61880215351701,0,0.581258765778401,2.25675833419103,3
1,116,103,10.8839122986896,0.440889224624307,0.684894946826618,5.72589890558072,3
1,117,37,5.53416654810531,0.782220530165005,0.605170387779083,3.43183125878885,3
1,118,33,5.50213230984158,0.713155124183539,0.690212078711377,3.24102240721429,3
1,119,54,6.36511687566679,0.81806578421955,0.66030336086437,4.14592979365603,3
1,120,65,8.50332689364557,0.524638319181611,0.631934405005934,4.54864184146723,3
1,121,26,5.28954819692938,0.576812597728058,0.615546445139713,2.8768136958758,3
1,122,16,4.61880215351701,0,0.541199158485274,2.25675833419103,3
1,123,112,10.4813268862649,0.645139980880996,0.616296834301743,5.97082132144185,3
1,124,51,7.47265102875063,0.54039553889693,0.619915848527349,4.0291195310357,3
